number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0018616,New,True,0,0,0,True,Caller 3729,Opened by  40,13/4/2016 11:33,Created by 20,13/4/2016 11:37,Updated by 88,13/4/2016 11:37,Phone,Location 113,Category 53,Subcategory 13,Symptom 50,?,2 - Medium,2 - Medium,3 - Moderate,Group 69,Resolver 57,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,14/4/2016 09:44,19/4/2016 10:07
INC0018616,New,True,1,0,1,True,Caller 3729,Opened by  40,13/4/2016 11:33,Created by 20,13/4/2016 11:37,Updated by 88,13/4/2016 11:37,Phone,Location 113,Category 53,Subcategory 13,Symptom 50,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 57,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,14/4/2016 09:44,19/4/2016 10:07
INC0018616,New,True,1,0,3,True,Caller 3729,Opened by  40,13/4/2016 11:33,Created by 20,13/4/2016 11:37,Updated by 88,13/4/2016 11:40,Phone,Location 113,Category 53,Subcategory 13,Symptom 50,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 57,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,14/4/2016 09:44,19/4/2016 10:07
INC0018616,New,True,2,0,4,True,Caller 3729,Opened by  40,13/4/2016 11:33,Created by 20,13/4/2016 11:37,Updated by 88,13/4/2016 11:40,Phone,Location 113,Category 53,Subcategory 13,Symptom 50,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,14/4/2016 09:44,19/4/2016 10:07
INC0018616,New,True,2,0,5,True,Caller 3729,Opened by  40,13/4/2016 11:33,Created by 20,13/4/2016 11:37,Updated by 429,13/4/2016 16:24,Phone,Location 113,Category 53,Subcategory 13,Symptom 50,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,14/4/2016 09:44,19/4/2016 10:07
INC0018616,New,True,2,0,6,True,Caller 3729,Opened by  40,13/4/2016 11:33,Created by 20,13/4/2016 11:37,Updated by 213,14/4/2016 09:44,Phone,Location 113,Category 53,Subcategory 13,Symptom 50,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,14/4/2016 09:44,19/4/2016 10:07
INC0018616,Resolved,True,2,0,7,True,Caller 3729,Opened by  40,13/4/2016 11:33,Created by 20,13/4/2016 11:37,Updated by 213,14/4/2016 09:44,Phone,Location 113,Category 53,Subcategory 13,Symptom 50,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 53,14/4/2016 09:44,19/4/2016 10:07
INC0018616,Closed,False,2,0,8,True,Caller 3729,Opened by  40,13/4/2016 11:33,Created by 20,13/4/2016 11:37,Updated by 908,19/4/2016 10:07,Phone,Location 113,Category 53,Subcategory 13,Symptom 50,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 53,14/4/2016 09:44,19/4/2016 10:07
INC0019580,New,True,0,0,0,True,Caller 374,Opened by  131,15/4/2016 10:35,?,?,Updated by 908,15/4/2016 10:35,Phone,Location 113,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 169,15/4/2016 15:17,20/4/2016 16:07
INC0019580,Resolved,True,0,0,2,True,Caller 374,Opened by  131,15/4/2016 10:35,?,?,Updated by 723,15/4/2016 15:17,Phone,Location 113,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 169,15/4/2016 15:17,20/4/2016 16:07
INC0019580,Closed,False,0,0,3,True,Caller 374,Opened by  131,15/4/2016 10:35,?,?,Updated by 908,20/4/2016 16:07,Phone,Location 113,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 169,15/4/2016 15:17,20/4/2016 16:07
INC0020088,New,True,0,0,0,True,Caller 5287,Opened by  17,17/4/2016 09:40,?,?,Updated by 908,17/4/2016 09:40,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 127,2/5/2016 11:33,7/5/2016 12:07
INC0020088,New,True,1,0,1,True,Caller 5287,Opened by  17,17/4/2016 09:40,?,?,Updated by 44,17/4/2016 09:43,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 127,2/5/2016 11:33,7/5/2016 12:07
INC0020088,New,True,1,0,5,True,Caller 5287,Opened by  17,17/4/2016 09:40,?,?,Updated by 465,26/4/2016 15:00,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 127,2/5/2016 11:33,7/5/2016 12:07
INC0020088,New,True,2,0,6,True,Caller 5287,Opened by  17,17/4/2016 09:40,?,?,Updated by 465,26/4/2016 15:01,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 127,2/5/2016 11:33,7/5/2016 12:07
INC0020088,New,True,3,0,7,True,Caller 5287,Opened by  17,17/4/2016 09:40,?,?,Updated by 402,27/4/2016 08:38,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 127,2/5/2016 11:33,7/5/2016 12:07
INC0020088,New,True,4,0,8,True,Caller 5287,Opened by  17,17/4/2016 09:40,?,?,Updated by 44,27/4/2016 14:27,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 59,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 127,2/5/2016 11:33,7/5/2016 12:07
INC0020088,New,True,5,0,9,True,Caller 5287,Opened by  17,17/4/2016 09:40,?,?,Updated by 510,28/4/2016 15:00,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 127,2/5/2016 11:33,7/5/2016 12:07
INC0020088,Active,True,5,0,10,True,Caller 5287,Opened by  17,17/4/2016 09:40,?,?,Updated by 465,29/4/2016 10:34,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 127,2/5/2016 11:33,7/5/2016 12:07
INC0020088,Active,True,6,0,11,True,Caller 5287,Opened by  17,17/4/2016 09:40,?,?,Updated by 465,29/4/2016 15:46,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 59,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 127,2/5/2016 11:33,7/5/2016 12:07
INC0020088,Active,True,7,0,12,True,Caller 5287,Opened by  17,17/4/2016 09:40,?,?,Updated by 510,29/4/2016 16:20,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 110,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 127,2/5/2016 11:33,7/5/2016 12:07
INC0020088,Active,True,7,0,13,True,Caller 5287,Opened by  17,17/4/2016 09:40,?,?,Updated by 494,2/5/2016 11:33,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 110,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 127,2/5/2016 11:33,7/5/2016 12:07
INC0020088,Resolved,True,7,0,14,True,Caller 5287,Opened by  17,17/4/2016 09:40,?,?,Updated by 494,2/5/2016 11:33,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 110,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 127,2/5/2016 11:33,7/5/2016 12:07
INC0020088,Closed,False,7,0,15,False,Caller 5287,Opened by  17,17/4/2016 09:40,?,?,Updated by 908,7/5/2016 12:07,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 110,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 127,2/5/2016 11:33,7/5/2016 12:07
INC0020960,New,True,0,0,0,True,Caller 4519,Opened by  17,19/4/2016 14:17,Created by 10,19/4/2016 14:33,Updated by 44,19/4/2016 14:33,Phone,Location 204,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,21/4/2016 09:48,26/4/2016 10:07
INC0020960,Active,True,0,0,1,True,Caller 4519,Opened by  17,19/4/2016 14:17,Created by 10,19/4/2016 14:33,Updated by 467,19/4/2016 15:33,Phone,Location 204,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,21/4/2016 09:48,26/4/2016 10:07
INC0020960,Active,True,0,0,2,True,Caller 4519,Opened by  17,19/4/2016 14:17,Created by 10,19/4/2016 14:33,Updated by 467,19/4/2016 15:44,Phone,Location 204,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,21/4/2016 09:48,26/4/2016 10:07
INC0020960,Active,True,1,0,3,True,Caller 4519,Opened by  17,19/4/2016 14:17,Created by 10,19/4/2016 14:33,Updated by 131,20/4/2016 18:30,Phone,Location 204,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 126,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,21/4/2016 09:48,26/4/2016 10:07
INC0020960,Resolved,True,1,0,4,True,Caller 4519,Opened by  17,19/4/2016 14:17,Created by 10,19/4/2016 14:33,Updated by 60,21/4/2016 09:48,Phone,Location 204,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,21/4/2016 09:48,26/4/2016 10:07
INC0020960,Closed,False,1,0,5,True,Caller 4519,Opened by  17,19/4/2016 14:17,Created by 10,19/4/2016 14:33,Updated by 908,26/4/2016 10:07,Phone,Location 204,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,21/4/2016 09:48,26/4/2016 10:07
INC0021194,New,True,0,0,0,True,Caller 3892,Opened by  17,20/4/2016 09:15,Created by 10,20/4/2016 09:20,Updated by 44,20/4/2016 09:20,Phone,Location 204,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 229,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,28/4/2016 09:54,3/5/2016 10:07
INC0021194,Awaiting User Info,True,0,0,1,True,Caller 3892,Opened by  17,20/4/2016 09:15,Created by 10,20/4/2016 09:20,Updated by 44,20/4/2016 09:20,Phone,Location 204,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 229,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,28/4/2016 09:54,3/5/2016 10:07
INC0021194,Awaiting User Info,True,1,0,3,True,Caller 3892,Opened by  17,20/4/2016 09:15,Created by 10,20/4/2016 09:20,Updated by 44,20/4/2016 10:30,Phone,Location 204,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,28/4/2016 09:54,3/5/2016 10:07
INC0021194,Awaiting User Info,True,1,0,4,True,Caller 3892,Opened by  17,20/4/2016 09:15,Created by 10,20/4/2016 09:20,Updated by 44,20/4/2016 10:31,Phone,Location 204,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,28/4/2016 09:54,3/5/2016 10:07
INC0021194,Awaiting User Info,True,1,0,5,True,Caller 3892,Opened by  17,20/4/2016 09:15,Created by 10,20/4/2016 09:20,Updated by 265,20/4/2016 12:40,Phone,Location 204,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,28/4/2016 09:54,3/5/2016 10:07
INC0021194,Active,True,1,0,6,True,Caller 3892,Opened by  17,20/4/2016 09:15,Created by 10,20/4/2016 09:20,Updated by 44,21/4/2016 08:24,Phone,Location 204,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,28/4/2016 09:54,3/5/2016 10:07
INC0021194,Active,True,1,0,8,True,Caller 3892,Opened by  17,20/4/2016 09:15,Created by 10,20/4/2016 09:20,Updated by 60,26/4/2016 14:47,Phone,Location 204,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,28/4/2016 09:54,3/5/2016 10:07
INC0021194,Active,True,1,0,9,True,Caller 3892,Opened by  17,20/4/2016 09:15,Created by 10,20/4/2016 09:20,Updated by 874,27/4/2016 13:44,Phone,Location 204,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,28/4/2016 09:54,3/5/2016 10:07
INC0021194,Resolved,True,1,0,11,True,Caller 3892,Opened by  17,20/4/2016 09:15,Created by 10,20/4/2016 09:20,Updated by 874,28/4/2016 09:54,Phone,Location 204,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 208,28/4/2016 09:54,3/5/2016 10:07
INC0021194,Closed,False,1,0,12,False,Caller 3892,Opened by  17,20/4/2016 09:15,Created by 10,20/4/2016 09:20,Updated by 908,3/5/2016 10:07,Phone,Location 204,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 208,28/4/2016 09:54,3/5/2016 10:07
INC0021780,New,True,0,0,0,True,Caller 1607,Opened by  131,22/4/2016 08:22,?,?,Updated by 908,22/4/2016 08:22,Phone,Location 33,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 151,9/5/2016 10:10,14/5/2016 11:07
INC0021780,Active,True,0,0,1,True,Caller 1607,Opened by  131,22/4/2016 08:22,?,?,Updated by 533,25/4/2016 08:07,Phone,Location 33,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 151,9/5/2016 10:10,14/5/2016 11:07
INC0021780,Active,True,0,0,2,True,Caller 1607,Opened by  131,22/4/2016 08:22,?,?,Updated by 698,25/4/2016 09:20,Phone,Location 33,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 151,9/5/2016 10:10,14/5/2016 11:07
INC0021780,Active,True,0,0,3,True,Caller 1607,Opened by  131,22/4/2016 08:22,?,?,Updated by 698,25/4/2016 09:21,Phone,Location 33,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 151,9/5/2016 10:10,14/5/2016 11:07
INC0021780,Active,True,0,0,4,True,Caller 1607,Opened by  131,22/4/2016 08:22,?,?,Updated by 698,25/4/2016 09:22,Phone,Location 33,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 151,9/5/2016 10:10,14/5/2016 11:07
INC0021780,Active,True,0,0,8,True,Caller 1607,Opened by  131,22/4/2016 08:22,?,?,Updated by 698,4/5/2016 10:40,Phone,Location 33,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 151,9/5/2016 10:10,14/5/2016 11:07
INC0021780,Active,True,0,0,9,True,Caller 1607,Opened by  131,22/4/2016 08:22,?,?,Updated by 698,4/5/2016 10:43,Phone,Location 33,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 151,9/5/2016 10:10,14/5/2016 11:07
INC0021780,Resolved,True,0,0,11,True,Caller 1607,Opened by  131,22/4/2016 08:22,?,?,Updated by 698,9/5/2016 10:10,Phone,Location 33,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 151,9/5/2016 10:10,14/5/2016 11:07
INC0021780,Closed,False,0,0,12,False,Caller 1607,Opened by  131,22/4/2016 08:22,?,?,Updated by 908,14/5/2016 11:07,Phone,Location 33,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 151,9/5/2016 10:10,14/5/2016 11:07
INC0022219,Active,True,0,0,0,True,Caller 1904,Opened by  180,25/4/2016 10:51,Created by 81,25/4/2016 10:54,Updated by 340,25/4/2016 10:54,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 85,25/4/2016 10:56,30/4/2016 11:07
INC0022219,Resolved,True,0,0,2,True,Caller 1904,Opened by  180,25/4/2016 10:51,Created by 81,25/4/2016 10:54,Updated by 340,25/4/2016 10:56,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 85,25/4/2016 10:56,30/4/2016 11:07
INC0022219,Closed,False,0,0,3,True,Caller 1904,Opened by  180,25/4/2016 10:51,Created by 81,25/4/2016 10:54,Updated by 908,30/4/2016 11:07,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 85,25/4/2016 10:56,30/4/2016 11:07
INC0022608,New,True,0,0,0,True,Caller 952,Opened by  17,26/4/2016 08:47,?,?,Updated by 908,26/4/2016 08:47,Phone,Location 136,Category 46,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,29/4/2016 13:12,4/5/2016 14:07
INC0022608,New,True,1,0,1,True,Caller 952,Opened by  17,26/4/2016 08:47,?,?,Updated by 748,26/4/2016 14:12,Phone,Location 136,Category 46,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,29/4/2016 13:12,4/5/2016 14:07
INC0022608,New,True,2,0,2,True,Caller 952,Opened by  17,26/4/2016 08:47,?,?,Updated by 44,27/4/2016 11:02,Phone,Location 136,Category 46,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,29/4/2016 13:12,4/5/2016 14:07
INC0022608,New,True,2,0,3,True,Caller 952,Opened by  17,26/4/2016 08:47,?,?,Updated by 859,28/4/2016 08:34,Phone,Location 136,Category 46,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,29/4/2016 13:12,4/5/2016 14:07
INC0022608,New,True,3,0,4,True,Caller 952,Opened by  17,26/4/2016 08:47,?,?,Updated by 859,28/4/2016 08:34,Phone,Location 136,Category 46,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,29/4/2016 13:12,4/5/2016 14:07
INC0022608,New,True,3,0,5,True,Caller 952,Opened by  17,26/4/2016 08:47,?,?,Updated by 44,29/4/2016 13:11,Phone,Location 136,Category 46,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,29/4/2016 13:12,4/5/2016 14:07
INC0022608,Resolved,True,3,0,6,True,Caller 952,Opened by  17,26/4/2016 08:47,?,?,Updated by 44,29/4/2016 13:12,Phone,Location 136,Category 46,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,29/4/2016 13:12,4/5/2016 14:07
INC0022608,Closed,False,3,0,7,True,Caller 952,Opened by  17,26/4/2016 08:47,?,?,Updated by 908,4/5/2016 14:07,Phone,Location 136,Category 46,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,29/4/2016 13:12,4/5/2016 14:07
INC0022888,Resolved,True,0,0,0,True,Caller 4167,Opened by  62,26/4/2016 16:04,?,?,Updated by 908,26/4/2016 16:04,Phone,Location 143,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 32,?,1/5/2016 16:10
INC0022888,Closed,False,0,0,1,True,Caller 4167,Opened by  62,26/4/2016 16:04,?,?,Updated by 908,1/5/2016 16:10,Phone,Location 143,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 32,?,1/5/2016 16:10
INC0023893,Active,True,0,0,0,True,Caller 3329,Opened by  62,28/4/2016 17:09,Created by 33,28/4/2016 17:33,Updated by 133,28/4/2016 17:33,Phone,Location 51,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 32,28/4/2016 17:34,3/5/2016 18:07
INC0023893,Resolved,True,1,0,1,True,Caller 3329,Opened by  62,28/4/2016 17:09,Created by 33,28/4/2016 17:33,Updated by 133,28/4/2016 17:34,Phone,Location 51,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 33,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 32,28/4/2016 17:34,3/5/2016 18:07
INC0023893,Closed,False,1,0,2,True,Caller 3329,Opened by  62,28/4/2016 17:09,Created by 33,28/4/2016 17:33,Updated by 908,3/5/2016 18:07,Phone,Location 51,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 33,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 32,28/4/2016 17:34,3/5/2016 18:07
INC0024630,New,True,0,0,0,True,Caller 4804,Opened by  17,2/5/2016 08:17,?,?,Updated by 908,2/5/2016 08:17,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 11,2/5/2016 08:23,7/5/2016 09:07
INC0024630,Resolved,True,0,0,1,True,Caller 4804,Opened by  17,2/5/2016 08:17,?,?,Updated by 44,2/5/2016 08:23,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,2/5/2016 08:23,7/5/2016 09:07
INC0024630,Closed,False,0,0,2,True,Caller 4804,Opened by  17,2/5/2016 08:17,?,?,Updated by 908,7/5/2016 09:07,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,2/5/2016 08:23,7/5/2016 09:07
